No_Of_Owners,car_age,Mileage,Fuel_Type,Kilomerters_driven,Price,Features_encoded,Model_encoded,location_encoded
2,7,17.8,4,10.753852134294116,2.189416394888408,79,57,121
1,4,19.255853130413264,2,9.90353755128617,2.4849066497880004,61,229,117
1,5,17.01,1,9.90353755128617,2.7245795030534206,81,66,148
1,4,18.15,4,9.986264978993697,2.4300984132930052,81,77,142
1,8,17.8,4,11.289794413577894,2.1972245773362196,79,57,192
2,11,13.53,4,11.385103457032141,2.70805020110221,72,4,142
2,5,17.4,4,10.320914169043537,2.474856313934499,81,57,135
2,7,21.4,4,11.156264806643742,1.9315214116032138,79,140,135
1,8,18.9,4,9.69566355532975,1.8991179875485542,79,70,119
2,7,23.1,4,10.915106645867503,1.6094379124341003,243,143,119
1,2,8.0,4,9.472781556562168,3.3638415951183864,74,251,119
2,8,23.1,4,11.179394897394925,1.6524974018945473,153,143,121
1,9,18.0,4,10.738698372359542,1.7047480922384253,155,53,120
1,7,17.5,4,11.002116507732017,2.0149030205422647,81,62,118
1,7,27.3,1,11.289794413577894,1.9095425048844386,79,59,118
1,9,15.0,1,10.968215530759236,3.0204248861443626,148,173,120
2,16,15.9,4,11.156264806643742,0.9162907318741551,65,149,192
1,7,21.4,4,11.031092139970914,2.081938421878423,79,140,142
2,8,18.15,4,10.491801855990317,1.7011051009599243,121,117,135
1,8,19.6,1,11.918397239722838,2.0149030205422647,72,202,143
1,2,20.7,4,9.752548376970841,2.1983350716202463,81,71,121
2,8,18.0,4,11.049810057360315,2.1656192379208883,79,57,119
2,11,14.53,4,11.407576060361786,1.791759469228055,72,242,121
1,3,16.82,4,9.953419921284338,2.4874035299865875,81,129,148
1,6,21.43,1,10.668978650219241,2.766319109226186,100,242,117
1,7,28.4,1,11.612825097108361,1.9837562915454279,148,160,136
1,6,17.0,4,11.275847782999517,2.2353763433005955,79,78,136
1,9,18.53,1,10.985309671896763,3.086486636822455,72,4,36
1,10,18.2,4,11.408220290085277,1.5040773967762742,93,29,121
1,9,13.22,1,11.141876276228,3.091042453358316,72,8,136
1,5,25.5,1,11.112462823634855,2.327277705584417,81,62,121
1,7,28.09,1,11.289794413577894,2.2512917986064953,79,145,153
1,7,28.09,1,11.289794413577894,2.2512917986064953,79,145,153
1,4,14.75,1,10.950824090522445,4.204692619390966,72,9,119
1,6,13.68,1,13.592368256649284,3.1135153092103742,72,251,120
1,6,19.27,1,15.520258832020865,3.6109179126442243,99,174,118
1,7,16.46,1,10.203629181337648,4.23410650459726,72,18,120
1,6,17.0,4,10.554118595992994,2.0881534822818573,155,228,135
1,5,17.74,4,10.51848398453864,2.0541237336955462,81,256,156
2,8,16.55,1,10.819798284210286,3.6506582412937387,72,20,150
1,3,14.08,1,10.45152225208439,3.062923523094314,81,227,152
1,5,19.02,4,11.345275748408142,1.6114359150967734,218,34,147
2,11,13.0,1,11.002133173982028,3.1135153092103742,72,176,120
1,6,20.3,4,10.06317999126972,1.80005827204275,125,73,151
1,2,18.41,4,9.472781556562168,2.8326249356838407,74,258,135
1,5,23.8,1,10.908869164400691,2.2300144001592104,79,53,121
1,4,16.82,4,10.438957007214878,2.4300984132930052,81,129,120
1,2,16.8,4,9.210440366976517,2.830267833826459,74,98,121
3,14,14.6,4,11.156264806643742,0.6931471805599453,79,40,192
1,4,17.52,4,10.518700218288165,2.224623551524334,155,77,148
1,2,19.255853130413264,1,9.90353755128617,3.4011973816621555,81,131,151
1,8,21.4,4,10.896146557301432,1.8718021769015913,81,140,142
1,13,20.36,4,10.872389709681492,1.3837912309017721,195,81,120
1,6,17.0,4,11.002116507732017,2.1400661634962708,81,228,121
1,8,21.4,4,10.896146557301432,1.8718021769015913,81,140,142
2,10,18.6,4,11.5051553557058,1.55814461804655,126,53,117
2,13,16.0,4,11.002116507732017,1.2947271675944,72,38,121
1,4,17.1,4,10.783549889802996,2.206074192613202,155,59,150
1,8,18.7,4,11.18476855995273,1.8594181177018698,79,59,136
1,8,15.5,4,11.289794413577894,1.8389610707123492,155,53,117
1,7,16.2,4,11.27385576310576,2.0592388343623163,79,256,148
2,6,23.0,1,11.197611798683889,2.211565694606877,79,45,120
1,9,19.12,4,10.596659732783579,2.0149030205422647,79,145,192
1,3,14.3,4,9.549523217290366,2.9454910571172443,155,92,135
1,5,18.6,4,10.275085591132715,2.1341664413690826,81,82,119
1,7,21.4,4,11.154320087514549,1.9726911717329554,79,140,121
1,5,20.14,4,10.484025788713419,2.0149030205422647,81,79,151
2,8,19.0,4,11.695255355062795,1.791759469228055,79,59,120
1,5,24.52,1,9.798182590890704,2.5217206229107165,72,147,119
1,5,16.35,1,9.952325334619427,2.833213344056216,81,220,120
1,8,21.4,4,11.162019562351412,1.8562979903656263,153,140,132
1,9,16.09,4,11.050905878263567,2.0476928433652555,79,261,119
2,7,17.0,4,11.385103457032141,1.8082887711792655,79,254,192
1,7,17.4,4,11.082157933374816,2.2300144001592104,81,57,121
2,7,12.51,1,10.308985993422082,3.6888794541139363,72,101,192
1,12,15.6,4,11.176389226300929,1.8082887711792655,72,57,120
1,5,17.99,4,11.289794413577894,2.5649493574615367,74,165,117
1,7,17.8,4,11.35930797630463,2.1587147225743437,79,57,150
1,5,20.3,4,10.103280590242088,1.7029282555214393,126,73,121
4,7,17.0,4,11.407576060361786,2.1400661634962708,79,78,148
2,12,19.4,4,11.113820090814645,1.4279160358107101,155,55,142
1,4,15.81,4,11.195306385433133,2.8094026953624973,74,110,135
2,7,13.5,1,11.695255355062795,2.995732273553991,79,46,135
1,7,18.9,4,11.409152577252835,1.827769906751088,79,70,119
1,9,18.6,4,11.918397239722838,1.791759469228055,79,82,148
1,6,19.0,4,10.412020550242234,1.9837562915454279,81,50,140
1,6,21.4,4,11.156650441052824,2.063058062429312,81,140,119
3,17,13.6,1,11.695255355062795,1.1151415906193203,78,75,117
2,9,16.2,4,11.002116507732017,1.8325814637483102,79,256,136
1,7,25.2,1,11.20758167184534,1.9740810260220096,72,159,147
2,6,18.49,1,10.691967639914864,2.224623551524334,81,125,118
1,9,21.21,4,11.232973438580357,1.840549633397487,148,159,135
1,9,15.26,1,10.968215530759236,3.6109179126442243,72,183,119
2,9,20.38,1,10.819798284210286,3.0204248861443626,72,1,119
1,9,18.49,1,11.51293546492023,2.0149030205422647,81,125,192
1,7,28.09,1,11.598212856750973,2.0149030205422647,153,145,120
1,8,21.66,1,11.517176416857767,1.9021075263969205,79,254,118
2,8,19.1,4,11.168856445727139,1.7191887763932197,79,79,119
2,8,17.8,4,11.65253087335545,1.9125010869241836,79,57,120
1,6,17.5,4,10.714439990727769,2.302585092994046,81,62,117
1,3,20.7,4,10.72364176327999,2.0135687975291283,81,71,127
1,8,18.6,4,11.69081220247407,1.8702625307159986,79,82,121
3,9,21.21,1,11.51293546492023,2.0149030205422647,79,261,192
1,7,22.41,4,11.695047001761516,1.814824742159051,148,160,136
1,7,15.34,4,9.852246888342531,3.6888794541139363,72,13,120
2,8,18.9,4,11.08071075511935,1.715598108262491,91,70,136
2,8,21.4,4,11.308174233210089,1.7950872593207297,153,140,121
1,6,21.21,4,10.715927739284057,2.060513531794317,29,160,154
1,6,7.81,4,11.127277689932466,0.7419373447293773,148,184,117
1,8,18.7,4,11.093903881679275,1.916922612182061,163,59,121
2,8,18.7,4,11.0186455364637,1.840549633397487,79,59,117
3,15,13.0,1,10.819798284210286,2.8903717578961645,72,184,151
1,6,18.12,1,10.043292972227004,3.8010914447208646,72,16,118
1,6,16.46,1,9.741027444837728,4.418840607796598,72,18,121
1,7,23.1,4,11.542086129713129,1.6486586255873816,153,143,120
1,11,21.43,1,11.049317340813348,2.169053700369523,148,242,142
2,9,20.51,4,11.083326463159223,1.599387576580599,93,163,120
1,8,21.4,4,11.236868887157732,1.8453002361560848,153,140,135
1,9,18.6,4,11.501985844931843,1.8671761085128091,79,82,135
1,9,23.1,4,10.714439990727769,1.599387576580599,129,143,121
1,7,19.08,1,11.239672129170568,2.3105532626432224,79,78,118
2,7,18.9,4,10.906066066334803,1.8261608959453874,79,70,119
1,5,20.38,1,10.085850775128717,3.173878458937465,99,1,36
1,8,22.41,4,11.478064832834225,1.803358605071407,148,160,142
1,5,19.255853130413264,1,10.308985993422082,2.847812143477369,74,98,121
2,8,18.9,4,11.062269457560602,1.8373699804801074,79,70,121
1,3,22.05,4,9.575816471867984,1.6770965609079151,125,138,120
1,2,18.41,4,9.305741456739435,2.766319109226186,74,258,121
1,2,18.86,4,9.952325334619427,2.9391619220655967,81,212,125
1,7,17.5,4,10.445608334282829,1.9810014688665833,81,62,151
1,2,20.7,4,9.90353755128617,2.066862759472976,81,71,118
1,2,18.2,4,9.210440366976517,2.6741486494265287,74,99,151
1,2,14.82,4,9.90353755128617,2.803360380906535,74,107,192
1,5,19.56,4,10.757924157061597,2.186051276738094,74,248,139
2,10,23.95,4,11.007651071242563,1.308332819650179,122,139,148
1,10,24.0,1,11.30293256356537,1.536867219599265,79,70,151
2,14,13.5,4,10.85516473308054,1.6582280766035324,148,58,119
2,8,18.9,4,10.39812281690339,1.8373699804801074,79,70,120
1,8,18.9,4,11.152414601863105,1.809926773183504,79,70,120
2,8,17.8,4,10.896757843893464,1.9810014688665833,79,57,119
2,8,19.49,4,11.610669045288885,1.4516138272405332,138,195,148
1,6,18.15,4,10.366214772811087,1.80005827204275,81,117,151
2,6,17.5,4,10.729372060534267,2.0014800002101243,81,62,119
1,7,25.24,4,11.107315346348548,1.7029282555214393,155,143,121
1,5,24.7,1,10.203629181337648,2.1102132003465894,155,53,119
1,3,21.74,4,10.518808317631567,1.7833912195575383,125,204,121
2,13,20.36,4,11.353636607286846,1.3110318766193438,195,81,148
2,7,19.67,1,11.002116507732017,2.341805806147327,79,66,150
1,7,17.4,4,10.645448706505872,2.196112848483529,81,57,120
1,2,19.255853130413264,1,9.90353755128617,2.970414465569701,81,66,192
1,2,19.255853130413264,1,10.308985993422082,3.044522437723423,74,96,192
1,7,16.1,1,10.12667110305036,3.828641396489095,150,176,121
3,10,15.1,1,11.289794413577894,2.0794415416798357,79,130,192
2,9,17.1,4,11.002116507732017,1.9242486522741338,79,78,192
1,2,16.35,1,9.90353755128617,3.068052935133617,81,220,192
1,2,19.255853130413264,4,9.90353755128617,3.039749158970765,74,110,117
1,2,19.255853130413264,4,9.90353755128617,3.039749158970765,74,110,117
2,4,19.255853130413264,1,10.915779134737711,2.7376090033437546,81,66,150
1,6,20.3,4,11.091452918716247,1.706564623164823,125,73,121
1,3,19.255853130413264,0,11.156264806643742,2.4849066497880004,150,148,192
1,8,18.6,4,11.222279003054432,1.9892432737616872,79,82,119
2,12,17.6,4,11.536573629875935,1.631199404215613,0,243,120
1,9,21.14,1,11.409906649834781,1.791759469228055,72,215,151
1,10,22.41,4,11.040903800861177,1.7715567619105355,148,160,120
1,9,22.95,1,11.289794413577894,1.7227665977411035,42,240,156
2,6,26.0,4,10.135392609518911,1.814824742159051,155,143,148
3,10,25.2,1,11.073024179540937,1.8050046959780757,72,159,138
1,6,21.5,1,10.859018228147887,2.2669579153508947,81,228,119
2,6,20.28,4,10.308985993422082,2.256541154492639,81,145,151
1,4,13.5,1,9.546884034617925,0.7793248768009976,148,184,135
1,5,23.7,1,10.79086427424564,2.327277705584417,155,77,120
1,12,16.8,4,11.176389226300929,1.8082887711792655,72,57,120
1,4,16.1,1,10.308985993422082,4.060443010546419,150,176,117
1,11,18.9,4,11.231874690116287,1.5040773967762742,79,163,151
1,7,17.8,4,11.47172840011989,1.9878743481543455,155,57,154
1,9,20.51,4,10.749656204178475,1.62924053973028,93,163,142
1,7,17.5,4,10.308985993422082,2.1102132003465894,81,62,192
1,9,18.0,4,9.837507993602152,1.7334238922150915,163,53,142
1,1,16.5,4,8.629449873761905,2.97756830292632,74,98,120
1,7,15.73,1,10.596659732783579,3.332204510175204,72,7,192
1,3,25.24,4,9.946355452763305,1.7967470107390942,152,143,151
2,6,25.17,4,10.745851834241988,1.4085449700547104,40,204,120
1,8,18.0,4,11.757227586619312,2.0014800002101243,79,57,151
1,3,17.52,4,9.458371638798171,2.2417729535972883,81,77,148
1,2,16.14,1,10.165890277802454,2.990719731730447,81,227,135
1,13,20.36,4,10.733174097234901,1.355835153635182,195,81,142
1,3,18.0,4,10.500949482961666,2.341805806147327,81,77,135
1,6,17.21,4,10.463131911491967,2.2460147415056513,79,256,118
1,3,14.08,1,9.74449182104567,3.070839746040796,81,227,123
1,5,13.38,1,10.518700218288165,4.356708826689592,74,22,117
2,8,20.51,4,10.78236713301211,1.6094379124341003,93,163,118
3,11,19.1,4,10.596659732783579,1.6582280766035324,93,160,119
2,16,17.0,1,11.918397239722838,1.0986122886681098,11,224,192
1,4,17.74,4,9.90353755128617,2.1400661634962708,81,256,143
1,5,17.6,1,10.757924157061597,2.884800712846709,81,66,119
1,11,20.36,4,11.632591171733113,1.410986973710262,175,81,121
1,4,15.04,1,10.87806606028079,3.6888794541139363,73,246,121
2,8,26.68,4,11.095833020621084,1.6808279085207734,152,143,148
1,2,17.0,4,9.65669147255669,2.421256622711544,155,129,120
1,9,25.2,1,11.586138751297634,1.8870696490323797,72,159,134
1,7,20.89,4,10.07907817399079,1.843719208158766,79,153,136
1,9,24.39,4,10.274223180123194,1.4422019930581866,125,139,120
1,6,17.5,4,10.333417605043806,2.1633230256605382,81,62,142
1,2,21.7,4,9.246093541682,1.7783364488959144,155,156,118
1,9,17.4,4,11.51293546492023,2.0149030205422647,79,57,192
1,8,17.8,4,11.23262938215171,1.9919755158985601,79,57,119
2,6,15.8,4,11.017480943242541,2.3813962734183356,81,66,117
2,15,11.7,1,11.264476926102367,2.6741486494265287,72,22,119
1,7,24.3,1,11.695255355062795,2.302585092994046,81,162,192
1,10,25.8,1,11.871899763366208,1.547562508716013,155,53,135
1,7,20.73,4,11.656462879966424,1.9740810260220096,79,145,135
1,6,20.89,4,10.668978650219241,1.7578579175523736,153,153,117
1,9,18.5,4,11.055798573538173,1.667706820558076,81,55,143
1,9,25.2,1,11.918397239722838,1.791759469228055,72,159,151
1,5,16.46,1,10.87806606028079,4.343805421853684,72,18,120
1,5,21.01,4,10.58119109160222,2.186051276738094,81,140,118
1,6,17.09,1,10.645448706505872,3.970291913552122,72,17,117
1,3,18.2,4,10.283908319538032,2.1701959049483,155,209,136
1,7,21.4,4,11.032143962552615,2.081938421878423,79,140,142
1,10,23.95,4,11.337404730073445,1.3609765531356006,122,139,136
1,10,25.24,4,10.413192548633416,1.5748464676644813,152,143,118
1,9,25.24,4,10.422608673326225,1.631199404215613,152,143,136
1,10,26.21,1,11.467938559235831,1.9671123567059163,79,145,121
1,6,23.84,4,9.950418847220561,1.8164520818184267,79,236,150
1,8,20.37,1,11.097425172408931,3.2865344733420154,72,13,151
2,9,18.6,4,11.35165281736398,1.803358605071407,79,82,143
2,8,21.1,4,10.70369380538948,1.4398351280479205,88,67,148
1,7,21.4,4,10.897202181375087,1.9095425048844386,153,140,151
1,4,21.01,4,9.904886573449835,2.2512917986064953,81,140,137
1,5,18.53,1,10.691967639914864,3.6375861597263857,153,4,119
1,10,15.73,1,10.968215530759236,2.9444389791664403,72,7,151
1,11,25.8,1,11.125879674885814,1.6582280766035324,81,53,151
1,7,21.01,4,11.044600426103049,2.0149030205422647,81,140,136
1,15,12.8,1,11.695255355062795,2.1400661634962708,164,250,119
1,10,25.8,1,11.569135651607048,1.7047480922384253,81,53,121
1,7,20.73,4,11.137868313033447,2.1041341542702074,79,145,121
1,10,23.1,4,11.112462823634855,1.6582280766035324,129,143,119
2,14,20.36,4,11.61072345669353,1.208960345836975,175,81,120
2,8,23.1,4,11.091772950417356,1.6808279085207734,129,143,148
1,10,16.47,4,11.571911097318099,1.62924053973028,79,256,117
1,2,20.89,4,8.703506769479729,2.1174596088673567,81,153,148
2,6,23.84,4,10.571316925111784,1.7950872593207297,79,236,148
1,6,13.68,1,11.561725152903833,3.068052935133617,72,251,136
1,2,14.08,1,8.96341629199657,3.0267463270831603,81,227,117
2,13,20.92,4,10.981012388873753,1.169381359556317,90,139,136
1,5,17.0,1,10.462131439757595,2.770711962226921,74,220,136
2,9,22.7,1,11.574594247343596,1.8389610707123492,79,45,135
2,14,18.5,4,11.995660208569694,1.1314021114911006,91,155,119
1,4,19.255853130413264,1,10.308985993422082,4.324132656254979,72,181,119
1,3,17.03,4,10.165890277802454,2.3749057545736716,81,252,136
1,4,19.255853130413264,4,10.12667110305036,2.740840023925201,74,98,119
1,3,19.255853130413264,1,10.463131911491967,4.143134726391533,74,180,120
1,4,21.21,4,10.950824090522445,1.9387416595767009,237,159,134
1,7,15.29,4,10.799595985047786,2.1598687907924505,153,66,119
1,2,21.0,4,10.308985993422082,2.224623551524334,81,82,136
3,22,19.255853130413264,4,11.695255355062795,10.714439990727769,0,73,119
3,10,16.95,4,10.596659732783579,1.4701758451005928,175,81,192
1,9,19.0,4,10.882771862738064,1.884034745337226,79,59,151
1,2,19.01,4,9.08805973726735,2.0135687975291283,155,236,136
1,2,14.6,1,8.006700845440367,3.1570004211501135,81,220,118
1,3,18.97,4,10.452446760283022,2.4932054526026954,81,215,150
1,2,20.89,4,9.057189192482008,2.0438143640366846,81,153,136
1,2,20.0,4,9.741027444837728,2.0476928433652555,155,209,119
1,7,17.8,4,10.597184581901509,2.191653532286764,79,57,120
1,3,19.255853130413264,1,10.859018228147887,0.7561219797213337,74,182,151
2,7,18.6,4,10.756774584831282,1.927164106234258,79,82,135
1,5,18.2,4,10.33439296112607,2.2049722641270453,72,59,135
1,12,20.0,1,11.211941986412619,1.2809338454620642,79,49,146
1,7,28.4,1,10.34177474101152,2.151762203259462,148,160,119
1,2,16.0,1,9.90353755128617,2.4595888418037104,125,113,135
2,4,21.01,4,9.90353755128617,2.0149030205422647,155,140,147
1,4,21.7,4,10.34618421724962,1.824549292051046,125,156,121
1,13,19.3,1,11.407576060361786,1.5040773967762742,169,160,192
1,9,15.8,4,11.251573687764477,2.277267285009756,81,66,118
1,5,21.76,1,9.680406499268875,3.7954891891721947,72,14,117
1,6,16.0,1,10.043292972227004,2.740840023925201,150,130,151
1,2,15.2,4,9.105090961257085,2.9041650800285006,74,127,122
1,6,22.7,4,10.265836369570664,1.3912819026309298,125,36,151
1,6,22.0,1,11.032127789043205,2.451005098112319,79,78,135
2,17,12.8,1,11.918397239722838,1.9459101490553132,164,250,117
1,2,19.28,4,11.009274044952239,2.1065702090680887,81,238,147
1,6,21.63,4,10.883128599911045,1.728109442151599,79,144,136
1,3,19.255853130413264,4,10.545367754151743,2.928523523860541,74,110,117
2,5,19.5,4,10.539508671673955,1.9837562915454279,153,53,143
1,7,21.4,4,10.897202181375087,1.9095425048844386,153,140,151
2,6,17.0,4,11.361427929108464,2.0255131996542803,155,228,135
1,6,21.63,4,11.400092656695884,1.7526720805200082,153,144,121
2,5,23.84,4,10.596659732783579,1.791759469228055,79,236,121
1,7,21.21,4,9.741027444837728,2.0149030205422647,72,159,151
1,7,20.89,4,11.337237854812313,1.713797927758343,153,153,121
1,9,21.19,1,11.918397239722838,1.749199854809259,79,83,148
1,3,12.0,1,10.571342565808699,3.367295829986474,72,251,135
1,6,17.0,4,10.043292972227004,2.3749057545736716,79,78,119
1,7,17.0,4,11.289794413577894,2.1400661634962708,79,78,148
1,8,23.1,4,10.434145214930487,1.766441661243765,162,143,122
1,7,23.1,4,10.308085618204942,1.7227665977411035,79,143,150
1,3,18.6,4,10.308985993422082,2.613739521630969,74,57,192
2,8,21.19,1,11.299806499177983,1.8976198599275322,79,83,118
1,4,23.84,4,10.174887792413626,1.9726911717329554,81,236,136
0,7,17.8,4,11.47172840011989,1.9878743481543455,155,57,192
1,6,15.8,4,11.330143802343818,2.2353763433005955,154,66,120
2,3,17.41,1,9.796125034207629,2.8920370372152258,74,110,136
1,5,21.4,4,11.539538184194956,1.9947003132247452,81,140,118
2,5,22.54,1,10.954431547502736,1.9947003132247452,81,82,118
2,11,20.0,1,11.695255355062795,1.3862943611198906,79,49,121
1,7,18.6,4,11.312399203521428,2.0241930674493576,79,82,142
2,10,25.24,4,10.90404590072885,1.589235205116581,152,143,121
1,5,24.7,1,10.819798284210286,1.9740810260220096,81,238,121
2,7,17.0,4,11.156264806643742,1.7316555451583497,102,254,12
1,9,18.6,4,10.491301994830229,1.9315214116032138,79,82,119
2,8,12.08,1,11.736077016252437,2.3513752571634776,79,85,136
2,6,17.9,1,11.225256725762893,3.1135153092103742,148,175,134
1,6,16.1,1,10.714595530729637,3.8501476017100584,150,176,151
1,8,19.5,4,10.812108950105376,1.7749523509116738,153,53,120
1,8,16.78,4,10.964449893752333,1.9740810260220096,79,243,142
1,9,17.2,1,10.545367754151743,3.0204248861443626,72,217,119
3,16,11.5,1,11.608244735642321,2.0541237336955462,72,16,192
2,6,18.7,4,10.001838558883081,1.937301774518713,79,59,119
